,Series Name,Period,Frequency,Value,Units
909,"Henry Hub Natural Gas Spot Price, Daily",20170407,D,3.23,Dollars per Million Btu
910,"Henry Hub Natural Gas Spot Price, Daily",20170406,D,3.23,Dollars per Million Btu
911,"Henry Hub Natural Gas Spot Price, Daily",20170405,D,3.22,Dollars per Million Btu
912,"Henry Hub Natural Gas Spot Price, Daily",20170404,D,3.06,Dollars per Million Btu
913,"Henry Hub Natural Gas Spot Price, Daily",20170403,D,3.13,Dollars per Million Btu
914,"Henry Hub Natural Gas Spot Price, Daily",20170331,D,3.13,Dollars per Million Btu
915,"Henry Hub Natural Gas Spot Price, Daily",20170330,D,3.08,Dollars per Million Btu
916,"Henry Hub Natural Gas Spot Price, Daily",20170329,D,3.03,Dollars per Million Btu
917,"Henry Hub Natural Gas Spot Price, Daily",20170328,D,2.95,Dollars per Million Btu
918,"Henry Hub Natural Gas Spot Price, Daily",20170327,D,2.94,Dollars per Million Btu
919,"Henry Hub Natural Gas Spot Price, Daily",20170324,D,2.97,Dollars per Million Btu
920,"Henry Hub Natural Gas Spot Price, Daily",20170323,D,2.93,Dollars per Million Btu
921,"Henry Hub Natural Gas Spot Price, Daily",20170322,D,3.02,Dollars per Million Btu
922,"Henry Hub Natural Gas Spot Price, Daily",20170321,D,3.09,Dollars per Million Btu
923,"Henry Hub Natural Gas Spot Price, Daily",20170320,D,2.93,Dollars per Million Btu
924,"Henry Hub Natural Gas Spot Price, Daily",20170317,D,2.85,Dollars per Million Btu
925,"Henry Hub Natural Gas Spot Price, Daily",20170316,D,2.84,Dollars per Million Btu
926,"Henry Hub Natural Gas Spot Price, Daily",20170315,D,3.02,Dollars per Million Btu
927,"Henry Hub Natural Gas Spot Price, Daily",20170314,D,3.02,Dollars per Million Btu
928,"Henry Hub Natural Gas Spot Price, Daily",20170313,D,3.04,Dollars per Million Btu
929,"Henry Hub Natural Gas Spot Price, Daily",20170310,D,2.98,Dollars per Million Btu
930,"Henry Hub Natural Gas Spot Price, Daily",20170309,D,2.83,Dollars per Million Btu
931,"Henry Hub Natural Gas Spot Price, Daily",20170308,D,2.59,Dollars per Million Btu
932,"Henry Hub Natural Gas Spot Price, Daily",20170307,D,2.68,Dollars per Million Btu
933,"Henry Hub Natural Gas Spot Price, Daily",20170306,D,2.68,Dollars per Million Btu
934,"Henry Hub Natural Gas Spot Price, Daily",20170303,D,2.5,Dollars per Million Btu
935,"Henry Hub Natural Gas Spot Price, Daily",20170302,D,2.59,Dollars per Million Btu
936,"Henry Hub Natural Gas Spot Price, Daily",20170301,D,2.54,Dollars per Million Btu
937,"Henry Hub Natural Gas Spot Price, Daily",20170228,D,2.54,Dollars per Million Btu
938,"Henry Hub Natural Gas Spot Price, Daily",20170227,D,2.44,Dollars per Million Btu
939,"Henry Hub Natural Gas Spot Price, Daily",20170224,D,2.63,Dollars per Million Btu
940,"Henry Hub Natural Gas Spot Price, Daily",20170223,D,2.63,Dollars per Million Btu
941,"Henry Hub Natural Gas Spot Price, Daily",20170222,D,2.52,Dollars per Million Btu
942,"Henry Hub Natural Gas Spot Price, Daily",20170221,D,2.56,Dollars per Million Btu
943,"Henry Hub Natural Gas Spot Price, Daily",20170220,D,2.75,Dollars per Million Btu
944,"Henry Hub Natural Gas Spot Price, Daily",20170217,D,2.75,Dollars per Million Btu
945,"Henry Hub Natural Gas Spot Price, Daily",20170216,D,2.88,Dollars per Million Btu
946,"Henry Hub Natural Gas Spot Price, Daily",20170215,D,2.95,Dollars per Million Btu
947,"Henry Hub Natural Gas Spot Price, Daily",20170214,D,2.85,Dollars per Million Btu
948,"Henry Hub Natural Gas Spot Price, Daily",20170213,D,2.93,Dollars per Million Btu
949,"Henry Hub Natural Gas Spot Price, Daily",20170210,D,3.11,Dollars per Million Btu
950,"Henry Hub Natural Gas Spot Price, Daily",20170209,D,3.11,Dollars per Million Btu
951,"Henry Hub Natural Gas Spot Price, Daily",20170208,D,3.05,Dollars per Million Btu
952,"Henry Hub Natural Gas Spot Price, Daily",20170207,D,3.03,Dollars per Million Btu
953,"Henry Hub Natural Gas Spot Price, Daily",20170206,D,2.92,Dollars per Million Btu
954,"Henry Hub Natural Gas Spot Price, Daily",20170203,D,3.13,Dollars per Million Btu
955,"Henry Hub Natural Gas Spot Price, Daily",20170202,D,3.13,Dollars per Million Btu
956,"Henry Hub Natural Gas Spot Price, Daily",20170201,D,3.15,Dollars per Million Btu
957,"Henry Hub Natural Gas Spot Price, Daily",20170131,D,3.0,Dollars per Million Btu
958,"Henry Hub Natural Gas Spot Price, Daily",20170130,D,3.22,Dollars per Million Btu
959,"Henry Hub Natural Gas Spot Price, Daily",20170127,D,3.31,Dollars per Million Btu
960,"Henry Hub Natural Gas Spot Price, Daily",20170126,D,3.44,Dollars per Million Btu
961,"Henry Hub Natural Gas Spot Price, Daily",20170125,D,3.26,Dollars per Million Btu
962,"Henry Hub Natural Gas Spot Price, Daily",20170124,D,3.16,Dollars per Million Btu
963,"Henry Hub Natural Gas Spot Price, Daily",20170123,D,3.16,Dollars per Million Btu
964,"Henry Hub Natural Gas Spot Price, Daily",20170120,D,3.23,Dollars per Million Btu
965,"Henry Hub Natural Gas Spot Price, Daily",20170119,D,3.25,Dollars per Million Btu
966,"Henry Hub Natural Gas Spot Price, Daily",20170118,D,3.26,Dollars per Million Btu
967,"Henry Hub Natural Gas Spot Price, Daily",20170117,D,3.37,Dollars per Million Btu
968,"Henry Hub Natural Gas Spot Price, Daily",20170116,D,3.36,Dollars per Million Btu
969,"Henry Hub Natural Gas Spot Price, Daily",20170113,D,3.36,Dollars per Million Btu
970,"Henry Hub Natural Gas Spot Price, Daily",20170112,D,3.36,Dollars per Million Btu
971,"Henry Hub Natural Gas Spot Price, Daily",20170111,D,3.27,Dollars per Million Btu
972,"Henry Hub Natural Gas Spot Price, Daily",20170110,D,3.21,Dollars per Million Btu
973,"Henry Hub Natural Gas Spot Price, Daily",20170109,D,3.14,Dollars per Million Btu
974,"Henry Hub Natural Gas Spot Price, Daily",20170106,D,3.38,Dollars per Million Btu
975,"Henry Hub Natural Gas Spot Price, Daily",20170105,D,3.42,Dollars per Million Btu
976,"Henry Hub Natural Gas Spot Price, Daily",20170104,D,3.42,Dollars per Million Btu
977,"Henry Hub Natural Gas Spot Price, Daily",20170103,D,3.41,Dollars per Million Btu
978,"Henry Hub Natural Gas Spot Price, Daily",20170102,D,3.71,Dollars per Million Btu
979,"Henry Hub Natural Gas Spot Price, Daily",20161230,D,3.71,Dollars per Million Btu
980,"Henry Hub Natural Gas Spot Price, Daily",20161229,D,3.71,Dollars per Million Btu
981,"Henry Hub Natural Gas Spot Price, Daily",20161228,D,3.7,Dollars per Million Btu
982,"Henry Hub Natural Gas Spot Price, Daily",20161227,D,3.7,Dollars per Million Btu
983,"Henry Hub Natural Gas Spot Price, Daily",20161226,D,3.6,Dollars per Million Btu
984,"Henry Hub Natural Gas Spot Price, Daily",20161223,D,3.6,Dollars per Million Btu
985,"Henry Hub Natural Gas Spot Price, Daily",20161222,D,3.5,Dollars per Million Btu
986,"Henry Hub Natural Gas Spot Price, Daily",20161221,D,3.5,Dollars per Million Btu
987,"Henry Hub Natural Gas Spot Price, Daily",20161220,D,3.39,Dollars per Million Btu
988,"Henry Hub Natural Gas Spot Price, Daily",20161219,D,3.55,Dollars per Million Btu
989,"Henry Hub Natural Gas Spot Price, Daily",20161216,D,3.51,Dollars per Million Btu
990,"Henry Hub Natural Gas Spot Price, Daily",20161215,D,3.56,Dollars per Million Btu
991,"Henry Hub Natural Gas Spot Price, Daily",20161214,D,3.55,Dollars per Million Btu
992,"Henry Hub Natural Gas Spot Price, Daily",20161213,D,3.65,Dollars per Million Btu
993,"Henry Hub Natural Gas Spot Price, Daily",20161212,D,3.6,Dollars per Million Btu
994,"Henry Hub Natural Gas Spot Price, Daily",20161209,D,3.75,Dollars per Million Btu
995,"Henry Hub Natural Gas Spot Price, Daily",20161208,D,3.68,Dollars per Million Btu
996,"Henry Hub Natural Gas Spot Price, Daily",20161207,D,3.8,Dollars per Million Btu
997,"Henry Hub Natural Gas Spot Price, Daily",20161206,D,3.75,Dollars per Million Btu
998,"Henry Hub Natural Gas Spot Price, Daily",20161205,D,3.44,Dollars per Million Btu
999,"Henry Hub Natural Gas Spot Price, Daily",20161202,D,3.44,Dollars per Million Btu
1000,"Henry Hub Natural Gas Spot Price, Daily",20161201,D,3.32,Dollars per Million Btu
1001,"Henry Hub Natural Gas Spot Price, Daily",20161130,D,3.32,Dollars per Million Btu
1002,"Henry Hub Natural Gas Spot Price, Daily",20161129,D,3.02,Dollars per Million Btu
1003,"Henry Hub Natural Gas Spot Price, Daily",20161128,D,2.96,Dollars per Million Btu
1004,"Henry Hub Natural Gas Spot Price, Daily",20161125,D,2.76,Dollars per Million Btu
1005,"Henry Hub Natural Gas Spot Price, Daily",20161124,D,2.76,Dollars per Million Btu
1006,"Henry Hub Natural Gas Spot Price, Daily",20161123,D,2.76,Dollars per Million Btu
1007,"Henry Hub Natural Gas Spot Price, Daily",20161122,D,2.73,Dollars per Million Btu
1008,"Henry Hub Natural Gas Spot Price, Daily",20161121,D,2.81,Dollars per Million Btu
1009,"Henry Hub Natural Gas Spot Price, Daily",20161118,D,2.6,Dollars per Million Btu
1010,"Henry Hub Natural Gas Spot Price, Daily",20161117,D,2.37,Dollars per Million Btu
1011,"Henry Hub Natural Gas Spot Price, Daily",20161116,D,2.49,Dollars per Million Btu
1012,"Henry Hub Natural Gas Spot Price, Daily",20161115,D,2.49,Dollars per Million Btu
1013,"Henry Hub Natural Gas Spot Price, Daily",20161114,D,2.26,Dollars per Million Btu
1014,"Henry Hub Natural Gas Spot Price, Daily",20161111,D,2.08,Dollars per Million Btu
1015,"Henry Hub Natural Gas Spot Price, Daily",20161110,D,2.08,Dollars per Million Btu
1016,"Henry Hub Natural Gas Spot Price, Daily",20161109,D,2.22,Dollars per Million Btu
1017,"Henry Hub Natural Gas Spot Price, Daily",20161108,D,2.34,Dollars per Million Btu
1018,"Henry Hub Natural Gas Spot Price, Daily",20161107,D,2.37,Dollars per Million Btu
1019,"Henry Hub Natural Gas Spot Price, Daily",20161104,D,2.2,Dollars per Million Btu
1020,"Henry Hub Natural Gas Spot Price, Daily",20161103,D,2.41,Dollars per Million Btu
1021,"Henry Hub Natural Gas Spot Price, Daily",20161102,D,2.53,Dollars per Million Btu
1022,"Henry Hub Natural Gas Spot Price, Daily",20161101,D,2.53,Dollars per Million Btu
1023,"Henry Hub Natural Gas Spot Price, Daily",20161031,D,2.85,Dollars per Million Btu
1024,"Henry Hub Natural Gas Spot Price, Daily",20161028,D,2.72,Dollars per Million Btu
1025,"Henry Hub Natural Gas Spot Price, Daily",20161027,D,2.72,Dollars per Million Btu
1026,"Henry Hub Natural Gas Spot Price, Daily",20161026,D,2.69,Dollars per Million Btu
1027,"Henry Hub Natural Gas Spot Price, Daily",20161025,D,2.69,Dollars per Million Btu
1028,"Henry Hub Natural Gas Spot Price, Daily",20161024,D,2.78,Dollars per Million Btu
1029,"Henry Hub Natural Gas Spot Price, Daily",20161021,D,2.92,Dollars per Million Btu
1030,"Henry Hub Natural Gas Spot Price, Daily",20161020,D,3.12,Dollars per Million Btu
1031,"Henry Hub Natural Gas Spot Price, Daily",20161019,D,3.18,Dollars per Million Btu
1032,"Henry Hub Natural Gas Spot Price, Daily",20161018,D,3.25,Dollars per Million Btu
1033,"Henry Hub Natural Gas Spot Price, Daily",20161017,D,3.21,Dollars per Million Btu
1034,"Henry Hub Natural Gas Spot Price, Daily",20161014,D,3.18,Dollars per Million Btu
1035,"Henry Hub Natural Gas Spot Price, Daily",20161013,D,3.16,Dollars per Million Btu
1036,"Henry Hub Natural Gas Spot Price, Daily",20161012,D,3.17,Dollars per Million Btu
1037,"Henry Hub Natural Gas Spot Price, Daily",20161011,D,3.17,Dollars per Million Btu
1038,"Henry Hub Natural Gas Spot Price, Daily",20161010,D,3.18,Dollars per Million Btu
1039,"Henry Hub Natural Gas Spot Price, Daily",20161007,D,3.02,Dollars per Million Btu
1040,"Henry Hub Natural Gas Spot Price, Daily",20161006,D,3.04,Dollars per Million Btu
1041,"Henry Hub Natural Gas Spot Price, Daily",20161005,D,2.83,Dollars per Million Btu
1042,"Henry Hub Natural Gas Spot Price, Daily",20161004,D,2.83,Dollars per Million Btu
1043,"Henry Hub Natural Gas Spot Price, Daily",20161003,D,2.84,Dollars per Million Btu
1044,"Henry Hub Natural Gas Spot Price, Daily",20160930,D,2.84,Dollars per Million Btu
1045,"Henry Hub Natural Gas Spot Price, Daily",20160929,D,2.98,Dollars per Million Btu
1046,"Henry Hub Natural Gas Spot Price, Daily",20160928,D,3.07,Dollars per Million Btu
1047,"Henry Hub Natural Gas Spot Price, Daily",20160927,D,3.09,Dollars per Million Btu
1048,"Henry Hub Natural Gas Spot Price, Daily",20160926,D,3.06,Dollars per Million Btu
1049,"Henry Hub Natural Gas Spot Price, Daily",20160923,D,3.06,Dollars per Million Btu
1050,"Henry Hub Natural Gas Spot Price, Daily",20160922,D,3.18,Dollars per Million Btu
1051,"Henry Hub Natural Gas Spot Price, Daily",20160921,D,3.19,Dollars per Million Btu
1052,"Henry Hub Natural Gas Spot Price, Daily",20160920,D,3.12,Dollars per Million Btu
1053,"Henry Hub Natural Gas Spot Price, Daily",20160919,D,3.0,Dollars per Million Btu
1054,"Henry Hub Natural Gas Spot Price, Daily",20160916,D,2.97,Dollars per Million Btu
1055,"Henry Hub Natural Gas Spot Price, Daily",20160915,D,2.98,Dollars per Million Btu
1056,"Henry Hub Natural Gas Spot Price, Daily",20160914,D,3.07,Dollars per Million Btu
1057,"Henry Hub Natural Gas Spot Price, Daily",20160913,D,3.04,Dollars per Million Btu
1058,"Henry Hub Natural Gas Spot Price, Daily",20160912,D,3.04,Dollars per Million Btu
1059,"Henry Hub Natural Gas Spot Price, Daily",20160909,D,2.93,Dollars per Million Btu
1060,"Henry Hub Natural Gas Spot Price, Daily",20160908,D,2.88,Dollars per Million Btu
1061,"Henry Hub Natural Gas Spot Price, Daily",20160907,D,2.77,Dollars per Million Btu
1062,"Henry Hub Natural Gas Spot Price, Daily",20160906,D,2.88,Dollars per Million Btu
1063,"Henry Hub Natural Gas Spot Price, Daily",20160905,D,2.88,Dollars per Million Btu
1064,"Henry Hub Natural Gas Spot Price, Daily",20160902,D,2.88,Dollars per Million Btu
1065,"Henry Hub Natural Gas Spot Price, Daily",20160901,D,2.95,Dollars per Million Btu
1066,"Henry Hub Natural Gas Spot Price, Daily",20160831,D,2.95,Dollars per Million Btu
1067,"Henry Hub Natural Gas Spot Price, Daily",20160830,D,2.95,Dollars per Million Btu
1068,"Henry Hub Natural Gas Spot Price, Daily",20160829,D,2.97,Dollars per Million Btu
1069,"Henry Hub Natural Gas Spot Price, Daily",20160826,D,2.91,Dollars per Million Btu
1070,"Henry Hub Natural Gas Spot Price, Daily",20160825,D,2.89,Dollars per Million Btu
1071,"Henry Hub Natural Gas Spot Price, Daily",20160824,D,2.82,Dollars per Million Btu
1072,"Henry Hub Natural Gas Spot Price, Daily",20160823,D,2.75,Dollars per Million Btu
1073,"Henry Hub Natural Gas Spot Price, Daily",20160822,D,2.75,Dollars per Million Btu
1074,"Henry Hub Natural Gas Spot Price, Daily",20160819,D,2.67,Dollars per Million Btu
1075,"Henry Hub Natural Gas Spot Price, Daily",20160818,D,2.75,Dollars per Million Btu
1076,"Henry Hub Natural Gas Spot Price, Daily",20160817,D,2.76,Dollars per Million Btu
1077,"Henry Hub Natural Gas Spot Price, Daily",20160816,D,2.75,Dollars per Million Btu
1078,"Henry Hub Natural Gas Spot Price, Daily",20160815,D,2.75,Dollars per Million Btu
1079,"Henry Hub Natural Gas Spot Price, Daily",20160812,D,2.7,Dollars per Million Btu
1080,"Henry Hub Natural Gas Spot Price, Daily",20160811,D,2.7,Dollars per Million Btu
1081,"Henry Hub Natural Gas Spot Price, Daily",20160810,D,2.76,Dollars per Million Btu
1082,"Henry Hub Natural Gas Spot Price, Daily",20160809,D,2.85,Dollars per Million Btu
1083,"Henry Hub Natural Gas Spot Price, Daily",20160808,D,2.85,Dollars per Million Btu
1084,"Henry Hub Natural Gas Spot Price, Daily",20160805,D,2.88,Dollars per Million Btu
1085,"Henry Hub Natural Gas Spot Price, Daily",20160804,D,2.89,Dollars per Million Btu
1086,"Henry Hub Natural Gas Spot Price, Daily",20160803,D,2.89,Dollars per Million Btu
1087,"Henry Hub Natural Gas Spot Price, Daily",20160802,D,2.79,Dollars per Million Btu
1088,"Henry Hub Natural Gas Spot Price, Daily",20160801,D,2.97,Dollars per Million Btu
1089,"Henry Hub Natural Gas Spot Price, Daily",20160729,D,2.97,Dollars per Million Btu
1090,"Henry Hub Natural Gas Spot Price, Daily",20160728,D,2.79,Dollars per Million Btu
1091,"Henry Hub Natural Gas Spot Price, Daily",20160727,D,2.84,Dollars per Million Btu
1092,"Henry Hub Natural Gas Spot Price, Daily",20160726,D,2.84,Dollars per Million Btu
1093,"Henry Hub Natural Gas Spot Price, Daily",20160725,D,2.8,Dollars per Million Btu
1094,"Henry Hub Natural Gas Spot Price, Daily",20160722,D,2.8,Dollars per Million Btu
1095,"Henry Hub Natural Gas Spot Price, Daily",20160721,D,2.76,Dollars per Million Btu
1096,"Henry Hub Natural Gas Spot Price, Daily",20160720,D,2.76,Dollars per Million Btu
1097,"Henry Hub Natural Gas Spot Price, Daily",20160719,D,2.83,Dollars per Million Btu
1098,"Henry Hub Natural Gas Spot Price, Daily",20160718,D,2.83,Dollars per Million Btu
1099,"Henry Hub Natural Gas Spot Price, Daily",20160715,D,2.7,Dollars per Million Btu
1100,"Henry Hub Natural Gas Spot Price, Daily",20160714,D,2.79,Dollars per Million Btu
1101,"Henry Hub Natural Gas Spot Price, Daily",20160713,D,2.81,Dollars per Million Btu
1102,"Henry Hub Natural Gas Spot Price, Daily",20160712,D,2.88,Dollars per Million Btu
1103,"Henry Hub Natural Gas Spot Price, Daily",20160711,D,2.88,Dollars per Million Btu
1104,"Henry Hub Natural Gas Spot Price, Daily",20160708,D,2.8,Dollars per Million Btu
1105,"Henry Hub Natural Gas Spot Price, Daily",20160707,D,2.78,Dollars per Million Btu
1106,"Henry Hub Natural Gas Spot Price, Daily",20160706,D,2.82,Dollars per Million Btu
1107,"Henry Hub Natural Gas Spot Price, Daily",20160705,D,2.82,Dollars per Million Btu
1108,"Henry Hub Natural Gas Spot Price, Daily",20160704,D,2.89,Dollars per Million Btu
1109,"Henry Hub Natural Gas Spot Price, Daily",20160701,D,2.89,Dollars per Million Btu
1110,"Henry Hub Natural Gas Spot Price, Daily",20160630,D,2.94,Dollars per Million Btu
1111,"Henry Hub Natural Gas Spot Price, Daily",20160629,D,2.94,Dollars per Million Btu
1112,"Henry Hub Natural Gas Spot Price, Daily",20160628,D,2.89,Dollars per Million Btu
1113,"Henry Hub Natural Gas Spot Price, Daily",20160627,D,2.79,Dollars per Million Btu
1114,"Henry Hub Natural Gas Spot Price, Daily",20160624,D,2.71,Dollars per Million Btu
1115,"Henry Hub Natural Gas Spot Price, Daily",20160623,D,2.69,Dollars per Million Btu
1116,"Henry Hub Natural Gas Spot Price, Daily",20160622,D,2.82,Dollars per Million Btu
1117,"Henry Hub Natural Gas Spot Price, Daily",20160621,D,2.79,Dollars per Million Btu
1118,"Henry Hub Natural Gas Spot Price, Daily",20160620,D,2.74,Dollars per Million Btu
1119,"Henry Hub Natural Gas Spot Price, Daily",20160617,D,2.59,Dollars per Million Btu
1120,"Henry Hub Natural Gas Spot Price, Daily",20160616,D,2.62,Dollars per Million Btu
1121,"Henry Hub Natural Gas Spot Price, Daily",20160615,D,2.62,Dollars per Million Btu
1122,"Henry Hub Natural Gas Spot Price, Daily",20160614,D,2.55,Dollars per Million Btu
1123,"Henry Hub Natural Gas Spot Price, Daily",20160613,D,2.55,Dollars per Million Btu
1124,"Henry Hub Natural Gas Spot Price, Daily",20160610,D,2.46,Dollars per Million Btu
1125,"Henry Hub Natural Gas Spot Price, Daily",20160609,D,2.34,Dollars per Million Btu
1126,"Henry Hub Natural Gas Spot Price, Daily",20160608,D,2.36,Dollars per Million Btu
1127,"Henry Hub Natural Gas Spot Price, Daily",20160607,D,2.32,Dollars per Million Btu
1128,"Henry Hub Natural Gas Spot Price, Daily",20160606,D,2.32,Dollars per Million Btu
1129,"Henry Hub Natural Gas Spot Price, Daily",20160603,D,2.31,Dollars per Million Btu
1130,"Henry Hub Natural Gas Spot Price, Daily",20160602,D,2.3,Dollars per Million Btu
1131,"Henry Hub Natural Gas Spot Price, Daily",20160601,D,2.25,Dollars per Million Btu
1132,"Henry Hub Natural Gas Spot Price, Daily",20160531,D,2.12,Dollars per Million Btu
1133,"Henry Hub Natural Gas Spot Price, Daily",20160530,D,1.77,Dollars per Million Btu
1134,"Henry Hub Natural Gas Spot Price, Daily",20160527,D,1.77,Dollars per Million Btu
1135,"Henry Hub Natural Gas Spot Price, Daily",20160526,D,1.77,Dollars per Million Btu
1136,"Henry Hub Natural Gas Spot Price, Daily",20160525,D,1.77,Dollars per Million Btu
1137,"Henry Hub Natural Gas Spot Price, Daily",20160524,D,1.91,Dollars per Million Btu
1138,"Henry Hub Natural Gas Spot Price, Daily",20160523,D,1.96,Dollars per Million Btu
1139,"Henry Hub Natural Gas Spot Price, Daily",20160520,D,1.81,Dollars per Million Btu
1140,"Henry Hub Natural Gas Spot Price, Daily",20160519,D,1.83,Dollars per Million Btu
1141,"Henry Hub Natural Gas Spot Price, Daily",20160518,D,1.91,Dollars per Million Btu
1142,"Henry Hub Natural Gas Spot Price, Daily",20160517,D,1.97,Dollars per Million Btu
1143,"Henry Hub Natural Gas Spot Price, Daily",20160516,D,1.91,Dollars per Million Btu
1144,"Henry Hub Natural Gas Spot Price, Daily",20160513,D,1.96,Dollars per Million Btu
1145,"Henry Hub Natural Gas Spot Price, Daily",20160512,D,2.01,Dollars per Million Btu
1146,"Henry Hub Natural Gas Spot Price, Daily",20160511,D,2.01,Dollars per Million Btu
1147,"Henry Hub Natural Gas Spot Price, Daily",20160510,D,2.01,Dollars per Million Btu
1148,"Henry Hub Natural Gas Spot Price, Daily",20160509,D,2.01,Dollars per Million Btu
1149,"Henry Hub Natural Gas Spot Price, Daily",20160506,D,1.86,Dollars per Million Btu
1150,"Henry Hub Natural Gas Spot Price, Daily",20160505,D,2.05,Dollars per Million Btu
1151,"Henry Hub Natural Gas Spot Price, Daily",20160504,D,2.03,Dollars per Million Btu
1152,"Henry Hub Natural Gas Spot Price, Daily",20160503,D,1.94,Dollars per Million Btu
1153,"Henry Hub Natural Gas Spot Price, Daily",20160502,D,1.91,Dollars per Million Btu
1154,"Henry Hub Natural Gas Spot Price, Daily",20160429,D,1.89,Dollars per Million Btu
1155,"Henry Hub Natural Gas Spot Price, Daily",20160428,D,1.88,Dollars per Million Btu
1156,"Henry Hub Natural Gas Spot Price, Daily",20160427,D,1.88,Dollars per Million Btu
1157,"Henry Hub Natural Gas Spot Price, Daily",20160426,D,1.97,Dollars per Million Btu
1158,"Henry Hub Natural Gas Spot Price, Daily",20160425,D,1.97,Dollars per Million Btu
1159,"Henry Hub Natural Gas Spot Price, Daily",20160422,D,1.92,Dollars per Million Btu
1160,"Henry Hub Natural Gas Spot Price, Daily",20160421,D,1.96,Dollars per Million Btu
1161,"Henry Hub Natural Gas Spot Price, Daily",20160420,D,1.94,Dollars per Million Btu
1162,"Henry Hub Natural Gas Spot Price, Daily",20160419,D,1.94,Dollars per Million Btu
1163,"Henry Hub Natural Gas Spot Price, Daily",20160418,D,1.76,Dollars per Million Btu
1164,"Henry Hub Natural Gas Spot Price, Daily",20160415,D,1.71,Dollars per Million Btu
1165,"Henry Hub Natural Gas Spot Price, Daily",20160414,D,1.93,Dollars per Million Btu
1166,"Henry Hub Natural Gas Spot Price, Daily",20160413,D,2.01,Dollars per Million Btu
1167,"Henry Hub Natural Gas Spot Price, Daily",20160412,D,1.97,Dollars per Million Btu
1168,"Henry Hub Natural Gas Spot Price, Daily",20160411,D,1.9,Dollars per Million Btu
1169,"Henry Hub Natural Gas Spot Price, Daily",20160408,D,1.99,Dollars per Million Btu
1170,"Henry Hub Natural Gas Spot Price, Daily",20160407,D,1.96,Dollars per Million Btu
1171,"Henry Hub Natural Gas Spot Price, Daily",20160406,D,1.91,Dollars per Million Btu
1172,"Henry Hub Natural Gas Spot Price, Daily",20160405,D,1.96,Dollars per Million Btu
1173,"Henry Hub Natural Gas Spot Price, Daily",20160404,D,1.96,Dollars per Million Btu
1174,"Henry Hub Natural Gas Spot Price, Daily",20160401,D,1.88,Dollars per Million Btu
1175,"Henry Hub Natural Gas Spot Price, Daily",20160331,D,1.98,Dollars per Million Btu
1176,"Henry Hub Natural Gas Spot Price, Daily",20160330,D,1.87,Dollars per Million Btu
1177,"Henry Hub Natural Gas Spot Price, Daily",20160329,D,1.77,Dollars per Million Btu
1178,"Henry Hub Natural Gas Spot Price, Daily",20160328,D,1.78,Dollars per Million Btu
1179,"Henry Hub Natural Gas Spot Price, Daily",20160325,D,1.78,Dollars per Million Btu
1180,"Henry Hub Natural Gas Spot Price, Daily",20160324,D,1.78,Dollars per Million Btu
1181,"Henry Hub Natural Gas Spot Price, Daily",20160323,D,1.79,Dollars per Million Btu
1182,"Henry Hub Natural Gas Spot Price, Daily",20160322,D,1.79,Dollars per Million Btu
1183,"Henry Hub Natural Gas Spot Price, Daily",20160321,D,1.79,Dollars per Million Btu
1184,"Henry Hub Natural Gas Spot Price, Daily",20160318,D,1.84,Dollars per Million Btu
1185,"Henry Hub Natural Gas Spot Price, Daily",20160317,D,1.84,Dollars per Million Btu
1186,"Henry Hub Natural Gas Spot Price, Daily",20160316,D,1.77,Dollars per Million Btu
1187,"Henry Hub Natural Gas Spot Price, Daily",20160315,D,1.81,Dollars per Million Btu
1188,"Henry Hub Natural Gas Spot Price, Daily",20160314,D,1.68,Dollars per Million Btu
1189,"Henry Hub Natural Gas Spot Price, Daily",20160311,D,1.74,Dollars per Million Btu
1190,"Henry Hub Natural Gas Spot Price, Daily",20160310,D,1.72,Dollars per Million Btu
1191,"Henry Hub Natural Gas Spot Price, Daily",20160309,D,1.61,Dollars per Million Btu
1192,"Henry Hub Natural Gas Spot Price, Daily",20160308,D,1.6,Dollars per Million Btu
1193,"Henry Hub Natural Gas Spot Price, Daily",20160307,D,1.56,Dollars per Million Btu
1194,"Henry Hub Natural Gas Spot Price, Daily",20160304,D,1.49,Dollars per Million Btu
1195,"Henry Hub Natural Gas Spot Price, Daily",20160303,D,1.59,Dollars per Million Btu
1196,"Henry Hub Natural Gas Spot Price, Daily",20160302,D,1.6,Dollars per Million Btu
1197,"Henry Hub Natural Gas Spot Price, Daily",20160301,D,1.57,Dollars per Million Btu
1198,"Henry Hub Natural Gas Spot Price, Daily",20160229,D,1.62,Dollars per Million Btu
1199,"Henry Hub Natural Gas Spot Price, Daily",20160226,D,1.78,Dollars per Million Btu
1200,"Henry Hub Natural Gas Spot Price, Daily",20160225,D,1.78,Dollars per Million Btu
1201,"Henry Hub Natural Gas Spot Price, Daily",20160224,D,1.85,Dollars per Million Btu
1202,"Henry Hub Natural Gas Spot Price, Daily",20160223,D,1.85,Dollars per Million Btu
1203,"Henry Hub Natural Gas Spot Price, Daily",20160222,D,1.86,Dollars per Million Btu
1204,"Henry Hub Natural Gas Spot Price, Daily",20160219,D,1.83,Dollars per Million Btu
1205,"Henry Hub Natural Gas Spot Price, Daily",20160218,D,1.89,Dollars per Million Btu
1206,"Henry Hub Natural Gas Spot Price, Daily",20160217,D,1.93,Dollars per Million Btu
1207,"Henry Hub Natural Gas Spot Price, Daily",20160216,D,1.95,Dollars per Million Btu
