,Crypto,Date,Low,High,Open,Close,Volume
197,ETH,2020-04-16,148.08,175.2,152.76,172.55,376129.26054849
198,ETH,2020-04-15,152.17,161.5,158.68,152.77,142489.51028959
199,ETH,2020-04-14,155.56,163.0,156.76,158.65,198839.23382124
200,ETH,2020-04-13,149.7,159.44,158.82,156.76,233848.97745777
201,ETH,2020-04-12,155.31,165.45,158.68,158.87,133037.62244785
202,ETH,2020-04-11,154.2,161.5,158.1,158.55,96587.83228092
203,ETH,2020-04-10,152.3,170.39,169.71,158.1,258810.1653336
204,ETH,2020-04-09,165.32,173.55,173.43,169.75,165254.80474587
205,ETH,2020-04-08,163.49,174.77,164.54,173.36,192588.6023951
206,ETH,2020-04-07,161.47,176.82,171.56,164.57,533130.95121358
207,ETH,2020-04-06,142.79,172.19,142.79,171.5,398555.26124929
208,ETH,2020-04-05,140.81,145.98,144.49,142.79,64777.90082877
209,ETH,2020-04-04,139.04,146.69,141.48,144.48,85410.10645987
210,ETH,2020-04-03,138.0,146.81,141.48,141.54,120557.4337924
211,ETH,2020-04-02,135.5,150.5,136.14,141.53,214501.14100152
212,ETH,2020-04-01,128.6,137.4,133.08,136.14,99102.5178578
213,ETH,2020-03-31,130.45,135.35,132.3,133.08,86613.22974083
214,ETH,2020-03-30,124.05,135.48,124.43,132.32,154018.23932986
215,ETH,2020-03-29,123.72,132.18,131.36,124.35,93067.42014241
216,ETH,2020-03-28,125.01,133.8,131.56,131.35,172811.93639922
217,ETH,2020-03-27,130.0,142.5,139.0,131.56,173786.92012003
218,ETH,2020-03-26,133.52,140.36,136.35,139.0,168611.79605607
219,ETH,2020-03-25,132.5,142.79,138.95,136.26,228043.63383605
220,ETH,2020-03-24,133.04,144.16,137.0,139.0,328276.63196021
221,ETH,2020-03-23,119.2,138.0,122.31,137.0,392334.34456747
222,ETH,2020-03-22,120.9,137.38,132.79,122.42,261957.09352208
223,ETH,2020-03-21,125.84,137.64,133.35,132.79,259380.31056445
224,ETH,2020-03-20,115.51,154.0,136.65,133.27,626525.45202553
225,ETH,2020-03-19,115.72,144.44,118.59,136.68,486951.21183315
226,ETH,2020-03-18,110.18,118.88,116.06,118.6,306306.60980115
227,ETH,2020-03-17,109.66,121.49,111.36,116.09,418552.55664492
228,ETH,2020-03-16,100.5,123.75,123.33,111.38,891238.58022214
229,ETH,2020-03-15,119.84,134.1,122.11,123.3,438391.83520594
230,ETH,2020-03-14,120.71,135.9,135.44,122.17,284672.85934781
231,ETH,2020-03-13,90.0,148.0,110.3,135.51,1322282.9798003
232,ETH,2020-03-12,101.22,195.64,194.62,110.3,1290935.34805301
233,ETH,2020-03-11,181.0,202.98,200.63,194.61,240340.20653555
234,ETH,2020-03-10,195.17,206.28,202.76,200.5,184956.93858031
235,ETH,2020-03-09,189.85,208.65,199.51,202.77,461839.12853606
236,ETH,2020-03-08,196.0,237.75,237.75,199.46,293962.39516435
237,ETH,2020-03-07,236.67,253.01,245.53,237.75,147025.87399131
238,ETH,2020-03-06,227.77,245.84,228.6,245.56,140307.21140132
239,ETH,2020-03-05,224.49,234.47,224.49,228.64,160025.91518532
240,ETH,2020-03-04,220.39,228.83,223.72,224.56,106846.75811775
241,ETH,2020-03-03,220.0,232.92,232.12,223.75,173987.90547375
242,ETH,2020-03-02,215.75,234.5,217.34,232.12,189047.53250784
243,ETH,2020-03-01,211.5,227.99,217.36,217.26,144339.90935814
244,ETH,2020-02-29,216.83,233.32,227.13,217.31,93401.32179224
245,ETH,2020-02-28,213.63,234.9,227.6,227.37,258340.98757632
246,ETH,2020-02-27,209.26,239.0,223.78,227.63,342714.17971542
247,ETH,2020-02-26,215.33,250.84,246.28,223.5,404352.61565839
248,ETH,2020-02-25,244.44,266.24,265.53,246.5,152709.51365655
249,ETH,2020-02-24,256.06,278.13,275.48,265.31,197775.66826806
250,ETH,2020-02-23,261.53,276.62,261.94,275.48,104405.13989679
251,ETH,2020-02-22,256.3,267.04,265.79,262.08,63814.59112412
252,ETH,2020-02-21,254.1,268.71,257.2,265.8,136892.24699258
253,ETH,2020-02-20,245.25,264.26,258.51,257.4,203271.5155604
254,ETH,2020-02-19,250.0,287.13,283.34,258.66,239803.85463207
255,ETH,2020-02-18,259.24,286.87,268.2,283.31,211662.70708459
256,ETH,2020-02-17,242.36,269.0,258.58,268.03,204959.48476961
257,ETH,2020-02-16,236.37,274.0,264.83,258.5,248679.14437688
258,ETH,2020-02-15,261.35,290.0,285.95,264.92,251243.79219334
259,ETH,2020-02-14,260.13,287.98,268.37,286.27,191566.74315799
260,ETH,2020-02-13,253.75,278.01,266.63,268.42,264197.24736242
261,ETH,2020-02-12,237.95,276.15,237.99,266.49,293996.34960631
262,ETH,2020-02-11,217.83,239.92,222.86,237.98,174444.85728588
263,ETH,2020-02-10,216.31,229.6,228.8,222.85,106485.3898759
264,ETH,2020-02-09,223.16,230.9,223.36,228.8,111211.55092349
265,ETH,2020-02-08,213.24,228.4,223.22,223.37,137475.60159995
266,ETH,2020-02-07,212.94,224.78,212.94,223.22,161651.51487279
267,ETH,2020-02-06,200.54,216.49,204.01,212.95,162316.43667648
268,ETH,2020-02-05,186.89,207.93,188.25,204.0,143938.17466042
269,ETH,2020-02-04,184.29,191.37,189.41,188.24,89059.71463466
270,ETH,2020-02-03,186.25,195.21,188.22,189.42,89093.19595622
271,ETH,2020-02-02,178.98,193.52,183.49,188.29,96138.84421015
272,ETH,2020-02-01,179.0,184.2,179.72,183.5,65650.16851655
273,ETH,2020-01-31,175.0,185.68,184.52,179.74,108639.77662455
274,ETH,2020-01-30,170.0,186.89,173.41,184.55,104426.47390742
275,ETH,2020-01-29,173.13,178.31,175.91,173.45,85409.92407361
276,ETH,2020-01-28,169.78,176.5,169.78,175.99,102264.17475594
277,ETH,2020-01-27,164.89,171.7,167.58,169.77,84463.87778454
278,ETH,2020-01-26,159.09,167.59,160.0,167.35,44653.7353865
279,ETH,2020-01-25,157.4,162.41,162.31,160.12,36677.5237579
280,ETH,2020-01-24,154.48,164.21,162.49,162.3,88510.10066684
281,ETH,2020-01-23,158.44,167.79,167.73,162.4,69309.04423236
282,ETH,2020-01-22,165.65,171.05,169.29,167.68,49452.51856158
283,ETH,2020-01-21,164.28,170.0,166.66,169.19,61518.4955582
284,ETH,2020-01-20,161.1,169.3,166.67,166.68,66340.77435099
285,ETH,2020-01-19,161.7,178.0,174.05,166.75,113433.68959115
286,ETH,2020-01-18,164.92,179.32,169.54,174.06,113052.32285408
287,ETH,2020-01-17,162.01,174.52,164.0,169.59,134919.66648757
288,ETH,2020-01-16,158.17,167.28,166.27,163.93,88188.75031049
289,ETH,2020-01-15,159.13,172.18,165.74,166.29,165292.68609565
290,ETH,2020-01-14,143.45,170.83,143.5,165.76,258408.61594025
291,ETH,2020-01-13,142.1,147.0,146.55,143.51,44072.65864059
292,ETH,2020-01-12,141.83,146.6,142.51,146.6,35450.66532334
293,ETH,2020-01-11,142.0,148.0,144.89,142.63,52850.50876755
294,ETH,2020-01-10,135.26,145.81,137.72,144.72,137620.99823131
295,ETH,2020-01-09,135.12,141.38,140.64,137.71,61184.99933797
296,ETH,2020-01-08,137.03,148.0,143.08,140.6,101682.09291578
297,ETH,2020-01-07,138.79,145.25,144.2,143.08,96525.42253821
298,ETH,2020-01-06,134.78,144.51,135.31,144.19,91523.60992709
0,ETH,2020-01-05,134.14,138.97,134.14,135.31,45353.69311227
1,ETH,2020-01-04,132.5,135.75,134.17,134.14,31254.84712421
2,ETH,2020-01-03,125.52,134.93,126.81,134.17,88651.89284841
3,ETH,2020-01-02,125.83,130.18,130.14,126.81,49211.56901537
4,ETH,2020-01-01,128.12,132.68,128.54,130.19,57512.49500629
5,ETH,2019-12-31,127.6,133.19,131.08,128.54,85044.39188554
6,ETH,2019-12-30,129.79,135.97,134.31,131.1,58811.72784574
7,ETH,2019-12-29,127.22,137.85,127.95,134.3,64885.83350862
8,ETH,2019-12-28,125.8,129.6,126.23,127.91,47036.68791942
9,ETH,2019-12-27,122.15,126.7,125.49,126.23,39780.97303035
10,ETH,2019-12-26,124.06,132.06,125.0,125.49,51891.10919615
11,ETH,2019-12-25,123.16,127.77,127.67,125.0,45117.58085216
12,ETH,2019-12-24,126.5,129.5,127.75,127.71,34976.25422744
13,ETH,2019-12-23,126.16,135.24,132.4,127.78,62248.12241615
14,ETH,2019-12-22,126.89,133.22,127.16,132.4,40439.9594125
15,ETH,2019-12-21,126.63,128.45,128.36,127.09,25941.74023594
16,ETH,2019-12-20,125.71,129.32,128.18,128.37,44379.22091837
17,ETH,2019-12-19,125.68,134.11,132.89,128.18,93934.20288922
18,ETH,2019-12-18,116.25,134.81,121.84,132.89,203446.51981441
19,ETH,2019-12-17,119.5,132.66,132.36,121.83,190028.12824453
20,ETH,2019-12-16,129.03,142.53,142.38,132.36,112774.91970049
21,ETH,2019-12-15,139.8,143.99,141.72,142.38,38771.46693104
22,ETH,2019-12-14,141.11,145.03,144.7,141.73,35634.32109091
23,ETH,2019-12-13,142.76,145.13,144.7,144.7,40038.07083
24,ETH,2019-12-12,139.1,146.12,143.29,144.69,71296.16682566
25,ETH,2019-12-11,142.01,146.29,145.54,143.29,32984.0629026
