,Crypto,Date,Low,High,Open,Close,Volume
284,REP,2020-01-20,13.06,14.6,13.53,13.98,58757.712721
285,REP,2020-01-19,13.18,15.5,14.01,13.5,65848.435976
286,REP,2020-01-18,13.94,15.85,15.0,14.01,103298.819651
287,REP,2020-01-17,14.5,16.73,15.78,15.02,265172.180475
288,REP,2020-01-16,14.04,22.7,21.2,15.77,753854.600256
289,REP,2020-01-15,10.01,23.2,10.05,22.75,232178.609257
290,REP,2020-01-14,9.46,10.2,9.49,10.08,42534.104834
291,REP,2020-01-13,9.29,9.62,9.6,9.42,18332.626447
292,REP,2020-01-12,9.41,9.62,9.43,9.58,6891.934855
293,REP,2020-01-11,9.26,9.71,9.36,9.44,12081.062571
294,REP,2020-01-10,9.03,9.72,9.27,9.35,21931.882237
295,REP,2020-01-09,9.19,9.59,9.48,9.24,10178.877251
296,REP,2020-01-08,9.36,10.1,9.55,9.52,23757.66516
297,REP,2020-01-07,9.38,9.94,9.74,9.53,13162.088819
298,REP,2020-01-06,9.3,9.99,9.3,9.78,21181.499045
0,REP,2020-01-05,9.03,9.57,9.04,9.27,19465.827093
1,REP,2020-01-04,8.76,9.2,8.82,9.04,9597.077136
2,REP,2020-01-03,8.39,9.43,8.4,8.83,19346.302191
3,REP,2020-01-02,8.37,9.04,8.59,8.39,34708.000738
4,REP,2020-01-01,8.5,8.95,8.73,8.59,29857.22514
5,REP,2019-12-31,8.53,9.05,9.01,8.8,64839.815838
6,REP,2019-12-30,8.99,9.97,9.15,8.99,27440.02096
7,REP,2019-12-29,9.0,9.32,9.04,9.1,9055.359536
8,REP,2019-12-28,9.0,9.42,9.26,9.04,19624.034921
9,REP,2019-12-27,9.01,9.34,9.3,9.29,3615.279058
10,REP,2019-12-26,9.17,9.5,9.36,9.28,5477.872194
11,REP,2019-12-25,9.27,9.81,9.69,9.38,5251.705284
12,REP,2019-12-24,9.56,9.87,9.72,9.69,6014.269561
13,REP,2019-12-23,9.63,10.04,9.79,9.71,9496.471825
14,REP,2019-12-22,9.59,9.88,9.79,9.79,6231.554011
15,REP,2019-12-21,9.64,9.82,9.78,9.78,6777.606238
16,REP,2019-12-20,9.42,9.85,9.47,9.76,12718.845736
17,REP,2019-12-19,9.33,10.09,9.96,9.51,19510.626258
18,REP,2019-12-18,8.4,10.08,8.72,9.96,33059.761863
19,REP,2019-12-17,8.46,9.54,9.54,8.72,30473.445373
20,REP,2019-12-16,9.4,10.25,10.03,9.54,30508.41792
21,REP,2019-12-15,9.72,10.18,9.89,10.04,6887.955383
22,REP,2019-12-14,9.67,10.13,10.11,9.89,11697.354594
23,REP,2019-12-13,10.02,10.29,10.08,10.08,14474.896579
24,REP,2019-12-12,9.67,10.24,10.24,10.09,23622.181858
25,REP,2019-12-11,10.02,10.38,10.2,10.19,18133.287084
26,REP,2019-12-10,9.9,10.56,10.12,10.23,26722.190967
27,REP,2019-12-09,10.0,10.44,10.41,10.12,13075.485174
28,REP,2019-12-08,10.23,10.51,10.31,10.42,18391.821199
29,REP,2019-12-07,10.28,10.67,10.49,10.31,25730.181999
30,REP,2019-12-06,10.2,10.64,10.64,10.49,17891.691364
31,REP,2019-12-05,9.95,10.71,9.99,10.65,23241.196075
32,REP,2019-12-04,9.86,10.64,10.17,9.99,34560.042641
33,REP,2019-12-03,10.05,10.41,10.26,10.18,8767.950635
34,REP,2019-12-02,10.05,10.68,10.64,10.25,13877.328346
35,REP,2019-12-01,10.45,10.79,10.79,10.62,6346.574236
36,REP,2019-11-30,10.67,11.08,10.93,10.79,13772.373001
37,REP,2019-11-29,10.67,11.17,10.68,10.91,16326.815863
38,REP,2019-11-28,10.65,11.07,10.9,10.67,13599.30139
