,Crypto,Date,Low,High,Open,Close,Volume
274,BTC,2020-01-30,9171.11,9574.68,9287.9,9503.08,12948.39766745
275,BTC,2020-01-29,9224.75,9439.83,9391.14,9288.44,12233.05063864
276,BTC,2020-01-28,8880.87,9418.91,8895.95,9394.5,17578.54006083
277,BTC,2020-01-27,8556.6,8985.0,8595.0,8895.96,9548.60475006
278,BTC,2020-01-26,8278.68,8595.0,8326.8,8595.0,5497.32293973
279,BTC,2020-01-25,8252.73,8437.76,8427.58,8326.81,3783.20831697
280,BTC,2020-01-24,8216.71,8509.99,8385.21,8427.26,8634.96792308
281,BTC,2020-01-23,8278.0,8665.0,8660.38,8385.22,12206.24491133
282,BTC,2020-01-22,8565.0,8791.76,8722.03,8660.38,5481.36960818
283,BTC,2020-01-21,8465.0,8774.31,8628.89,8722.03,7520.65103045
284,BTC,2020-01-20,8504.06,8734.84,8697.53,8628.89,5605.80561385
285,BTC,2020-01-19,8465.0,9194.99,8908.95,8697.53,15218.51476182
286,BTC,2020-01-18,8800.1,8980.0,8899.42,8909.32,5600.21827844
287,BTC,2020-01-17,8665.67,9013.0,8714.77,8899.42,15447.36512517
288,BTC,2020-01-16,8580.0,8850.0,8808.81,8714.76,9265.76423506
289,BTC,2020-01-15,8550.0,8900.0,8812.58,8808.81,14977.61979023
290,BTC,2020-01-14,8105.23,8893.69,8105.6,8815.69,27075.8082207
291,BTC,2020-01-13,8041.95,8195.81,8180.81,8104.5,6678.02840315
292,BTC,2020-01-12,7963.25,8185.0,8017.47,8180.81,3920.74009838
293,BTC,2020-01-11,8000.01,8290.0,8198.09,8020.0,7557.36879269
294,BTC,2020-01-10,7671.0,8199.77,7813.78,8198.09,13419.69851238
295,BTC,2020-01-09,7744.48,8048.67,8047.75,7813.78,9477.65983784
296,BTC,2020-01-08,7845.0,8469.39,8160.01,8045.51,23927.67532995
297,BTC,2020-01-07,7723.0,8216.0,7764.63,8158.52,19857.45754518
298,BTC,2020-01-06,7343.17,7805.0,7355.4,7764.63,11770.42968139
0,BTC,2020-01-05,7312.22,7488.87,7348.63,7355.4,5942.01494574
1,BTC,2020-01-04,7263.32,7398.0,7334.45,7348.63,4742.46620989
2,BTC,2020-01-03,6854.67,7401.2,6945.02,7334.45,14056.39238489
3,BTC,2020-01-02,6903.0,7186.18,7174.33,6945.02,8010.92738748
4,BTC,2020-01-01,7136.05,7238.14,7165.72,7174.33,3350.63004888
5,BTC,2019-12-31,7111.0,7298.67,7218.01,7165.72,6755.96883486
6,BTC,2019-12-30,7200.0,7386.28,7384.57,7218.0,7347.22088262
7,BTC,2019-12-29,7278.07,7531.0,7302.67,7384.89,6557.31229484
8,BTC,2019-12-28,7232.55,7346.0,7245.83,7302.67,4621.76136294
9,BTC,2019-12-27,7053.32,7254.0,7194.13,7245.83,8492.97603648
10,BTC,2019-12-26,7140.0,7432.1,7192.12,7194.13,7669.0329008
11,BTC,2019-12-25,7115.5,7265.12,7255.01,7192.12,3299.65944044
12,BTC,2019-12-24,7151.08,7426.15,7310.79,7255.01,7797.31351736
13,BTC,2019-12-23,7259.19,7688.99,7514.74,7310.79,15139.33988185
14,BTC,2019-12-22,7125.0,7521.55,7143.01,7513.06,10202.17603024
15,BTC,2019-12-21,7099.57,7190.0,7190.0,7143.01,3423.26190789
16,BTC,2019-12-20,7073.66,7220.0,7149.13,7190.0,6020.22689987
17,BTC,2019-12-19,7044.45,7371.7,7288.05,7149.12,10503.10731585
18,BTC,2019-12-18,6430.0,7448.24,6616.62,7285.53,23097.53223695
19,BTC,2019-12-17,6556.0,6933.21,6877.04,6616.62,14047.39777918
20,BTC,2019-12-16,6803.24,7137.0,7111.0,6877.03,13170.13695005
21,BTC,2019-12-15,7006.01,7220.01,7062.92,7111.0,4905.19442136
22,BTC,2019-12-14,7008.03,7264.33,7249.9,7062.91,4334.04050458
23,BTC,2019-12-13,7183.29,7299.21,7185.91,7249.9,6119.05346128
24,BTC,2019-12-12,7075.01,7298.5,7201.24,7185.91,8578.07225074
25,BTC,2019-12-11,7124.45,7263.31,7219.37,7201.23,5951.55939387
26,BTC,2019-12-10,7156.03,7398.0,7337.51,7219.37,7187.10559074
27,BTC,2019-12-09,7262.87,7659.38,7520.0,7337.51,10252.89331517
28,BTC,2019-12-08,7387.5,7580.84,7502.2,7520.0,4243.5281669
29,BTC,2019-12-07,7487.0,7643.0,7541.76,7502.19,4876.33856339
30,BTC,2019-12-06,7305.75,7609.5,7393.55,7540.08,9346.34006931
31,BTC,2019-12-05,7152.78,7489.87,7199.0,7393.54,9248.37658376
32,BTC,2019-12-04,7080.0,7775.0,7302.94,7198.99,16490.16548626
33,BTC,2019-12-03,7237.26,7412.85,7305.01,7302.94,6169.03965176
34,BTC,2019-12-02,7157.33,7430.0,7405.33,7305.01,7029.95625983
35,BTC,2019-12-01,7237.16,7555.92,7555.92,7404.27,8692.58780339
36,BTC,2019-11-30,7453.0,7820.0,7759.99,7555.92,6130.42566398
